text;;
baik, laporan disampaikan kepada @DinasPUPR untuk evaluasi dan tindak lanjut. Aplikasi SIGAP Depok dapat diunduh di https://play.google.com/store/apps/details?id=com.depok.sigap …pic.twitter.com/fWIW2nlBKG;;
"Situasi simpang PAL UI lancar 2019 08 19 15:17
@dishubkotadepok
@pemkotdepok
@IdrisAShomad
@Bang_Pradi pic.twitter.com/RFuQyBVe8Z";;
"Situasi simpang PLN ramai lancar 2019 08 19 15:18
@dishubkotadepok
@pemkotdepok
@IdrisAShomad
@Bang_Pradi pic.twitter.com/sKTHgaI42s";;
"Situasi simpang Sengon lancar 2019 08 19 15:19
@dishubkotadepok
@pemkotdepok
@IdrisAShomad
@Bang_Pradi pic.twitter.com/HDd1IXGsY9";;
Ngapain tag ke wakil @pradi_supriatna aktif juga kaga neh akun;;
"19/08/2019
Layanan Perpustakaan Keliling MI Darul Falah 2
#salamliterasi
cc: @pemkotdepok @IdrisAShomad @Bang_Pradi @sitichaerijahpic.twitter.com/FoulnQxddW";;
"19/08/2019
Layanan Perpustakaan Keliling MI Hayatul Ilmi
#salamliterasi
cc: @pemkotdepok @IdrisAShomad @Bang_Pradi @sitichaerijahpic.twitter.com/sIZwyDCUoE";;
"19/08/2019
Layanan Perpustakaan Keliling MI Irsyadul Athfal
#salamliterasi
cc: @pemkotdepok @IdrisAShomad @Bang_Pradi @sitichaerijahpic.twitter.com/hQvLXCYHjb";;
Betuulllll.. Air yg ke Vila Mutiara Cinere juga sering keruh.. Buat nyuci malah bikin kotor baju aja..;;
Kualitas air PAM depok makin hari makin buruk, beberapa bulan terakhir malah lebih buruk dr air kali, coklat dan kotor.  Mohon perhatian dan perbaikan @TirtaAsasta @IdrisAShomad;;
"Dirgahayu Provinsi Jawa Barat ke-74.
Gemah Ripah Repeh Rapih Menuju Jawa Barat Juara Lahir Batin
#74BARJUARApic.twitter.com/huWMqATR3j";;
tapi kok semrawut lagi?;;
Woo, temporer aja ngerjainnya Pak. Asal ngelakuin pengamanan sekali, besok-besok tinggal gak dimonitoring. Itupun kerjanya reaktif saja, tidak ada kesinambungan dengan bagian penataan lainnya. Jadinya ya semrawut lagi. Bangga banget?;;
"Penertiban pkl di bawah flyover arif rahman hakim, untuk memperlancar akses jalan kendaraan dan angkutan kota yang keluar dari stasiun depok baru.

@IdrisAShomad
@pradi_supriatna
@LiendaRatna
@pemkotdepokpic.twitter.com/LkU3YEJN1i";;
Pak Wali @IdrisAShomad, di grup kami sering bahas masalah kepadatan di jalan pitara, apa kira kira solusi terdekat dari pemkot. cc @info_depok @Dishub_Dpk @pemkotdepokpic.twitter.com/elkx4jfq2j;;
"Situasi simpang Ramanda  ramai  lancar 2019 08 19 08:03
@dishubkotadepok
@pemkotdepok
@IdrisAShomad
@Bang_Pradi pic.twitter.com/oJK40afNuz";;
"Situasi simpang Cilodong lancar 2019 08 19 08:03
@dishubkotadepok
@pemkotdepok
@IdrisAShomad
@Bang_Pradi pic.twitter.com/6hlMwcwj9y";;
"Situasi simpang PAL UI lancar 2019 08 19 08:06
@dishubkotadepok
@pemkotdepok
@IdrisAShomad
@Bang_Pradi pic.twitter.com/atWw4gwWDy";;
"Situasi simpang PLN (BEJI) lancar 2019 08 19 08:07
@dishubkotadepok
@pemkotdepok
@IdrisAShomad
@Bang_Pradi pic.twitter.com/uN2WcWHXv5";;
"Situasi simpang Sengon  ramai  lancar 2019 08 19 08:04
@dishubkotadepok
@pemkotdepok
@IdrisAShomad
@Bang_Pradi pic.twitter.com/iWmIqNWlXa";;
"@IdrisAShomad @manto_dpk @Humas_depok @pemkotdepok @DinasPUPR 
3tahun lalu kami meminta bantuan instansi terkait untuk penanganan batang pohon tersangkut di sungai krukut, tapi dengan alasan musim hujan tidak bisa tuntas,tolong aksi lanjutan nya #grandmat";;
Yee jangan mo kalah @IdrisAShomad. Depok lebih berhak!! https://twitter.com/merdekadotcom/status/1162977691412205570 …;;
@IdrisAShomad Liat pak kiyai nih, warga depok tuh atas nama indra rukmana;;
"Situasi simpang Sengon  ramai  lancar 2019 08 18 13:53
@dishubkotadepok
@pemkotdepok
@IdrisAShomad
@Bang_Pradi pic.twitter.com/xddTQnmWnt";;
"Situasi simpang PLN ramai  lancar 2019 08 18 13:53
@dishubkotadepok
@pemkotdepok
@IdrisAShomad
@Bang_Pradi pic.twitter.com/5qUlq4u3Vn";;
"Situasi simpang PAL UI ramai  lancar 2019 08 18 13:52
@dishubkotadepok
@pemkotdepok
@IdrisAShomad
@Bang_Pradi pic.twitter.com/5AP6vtnLEn";;
"Situasi simpang Cilodong ramai  lancar 2019 08 18 13:49
@dishubkotadepok
@pemkotdepok
@IdrisAShomad
@Bang_Pradi pic.twitter.com/yaIaRN7yJi";;
"Situasi simpang Ramanda ramai  lancar 2019 08 18 13:48
@dishubkotadepok
@pemkotdepok
@IdrisAShomad
@Bang_Pradi pic.twitter.com/Ek8ItLeyHL";;
"Situasi simpang Siliwangi ramai  lancar 2019 08 18 13:47
@dishubkotadepok
@pemkotdepok
@IdrisAShomad
@Bang_Pradi pic.twitter.com/gw7VHxnAoG";;
"Situasi simpang Sengon   lancar 2019 08 18 10:49
@dishubkotadepok
@pemkotdepok
@IdrisAShomad
@Bang_Pradi pic.twitter.com/yoX7GCmUJZ";;
"Situasi simpang Sengon   lancar 2019 08 18 10:49
@dishubkotadepok
@pemkotdepok
@IdrisAShomad
@Bang_Pradi pic.twitter.com/ER8qa1JQ53";;
"Situasi simpang PLN  ramai lancar 2019 08 18 10:49
@dishubkotadepok
@pemkotdepok
@IdrisAShomad
@Bang_Pradi pic.twitter.com/tIRjh9IPFq";;
"Situasi simpang PAL UI ramai  lancar 2019 08 18 10:48
@dishubkotadepok
@pemkotdepok
@IdrisAShomad
@Bang_Pradi pic.twitter.com/dtkeVltcny";;
"Situasi simpang Cilodong  lancar 2019 08 18 10:42
@dishubkotadepok
@pemkotdepok
@IdrisAShomad
@Bang_Pradi pic.twitter.com/l1Y4sJ7Vg3";;
bandung juga sama, di bawah flyover kircon ya kaya gini juga;;
"Situasi simpang Ramanda ramai lancar 2019 08 18 10:37
@dishubkotadepok
@pemkotdepok
@IdrisAShomad
@Bang_Pradi pic.twitter.com/wQ41ZFeo2l";;
"Inna lillahi wa Inna Ilaihi Rajiun.
Turut berduka cita atas wafatnya Muhammad Asyril Samosir (Fotografer Diskominfo Kota Depok).
Semoga Allah SWT menempatkan almarhum di tempat terbaik.pic.twitter.com/RvPrM32h3A";;
@depokdiskominfo @IdrisAShomad @pemkotdepok Semangat Membuang Sampah di Kali saat #HUT74 #KemerdekaanRI .Hanya Pemkot yang bisa mengatasinya dengan menindak tegas pembuang sampah kiriman ke Depok Maharaja RW 14 Rangkapan Jaya;;
Mention ke pak @IdrisAShomad woooy  https://twitter.com/_sintesa/status/1162636098570342405 …;;
Cc ke @aniesbaswedan ya..hehehe;;
Bgmn Merdeka pak Walikota? Kalau rakyatnya mengadu kpd pemimpinnya tdk ditanggapi. Akibat galian PDAM di Margonda seberang Ramanda persis belokan Jl. Arif Rahman Hakim sampai saat ini tdk ada perbaikan. Tanah berantakan, dinding bangunan mau roboh. Semua diam;;
@IdrisAShomad @pemkotdepok iri sama Jakarta, pembenahan pedistrian yg bagus, JPO yg tangganya ga curam dan miring.. tolong direview agar pejalan kaki dan penyebrang bisa berkesan..;;
"Peringatan HUT RI KE 74  gabungan Rt. 04 ama 07 Rw.03 kls Bojong PonTer Kc. Cipayung Depok

@Kec_Cipayung @SahabatIdris @Bang_Pradi @pemkotdepokpic.twitter.com/ir6CvLH5yQ";;
Tanah garapan di meruyung  jln arahim ujung di jual ratusan juta;;
Upacara HUT RI tingkat kecamatan Cipayung di lapangan jembatan serong @IdrisAShomad @Bang_Pradi @pemkotdepok @depokdiskominfo @kesbang_depok @aresgamat @bundaellyfpic.twitter.com/OtR70LYs1p;;
cek via CCTV kalau2 PKL ini balik lagi;;
Tlg ditertibkan jg angkot ngetem+PKL liar+parkir liar di sepanjang Jl. Margonda;;
Rutinkan, min!;;
Dirgahayu Indonesia. @Haidar_Bagir @LazuardiHigh @LazuardiGCS @IdrisAShomad @pemkotdepokpic.twitter.com/SV1SoMgSqa;;
"Sabtu,17 Agustus 2019
Upacara malam renungan suci dalam rangka Hari Kemerdekaan Republik Indonesia ke 74 di taman makam pahlawan kalimulya Cilodong - Depok.

@IdrisAShomad
@pradi_supriatna
@pemkotdepokpic.twitter.com/FRf6JgKPqE";;
"Tim patroli 24 jam melaksanakan monitoring Jembatan Penyeberangan Orang dan menghimbau seorang ibu agar tidak menggunakan JPO sebagai tempat berjualan.

@IdrisAShomad
@pradi_supriatna
@pemkotdepokpic.twitter.com/1TeByy909W";;
Hhahaha. Parah emang;;
Tobat lu @IdrisAShomad https://twitter.com/syantiiikkk/status/1162182560635473921 …;;
ngecor jalan sepanjang 1km di GDC aja kaga kelar2. Ya Allah Idris !! @IdrisAShomad;;
Terima kasih atas Responnya Bpk/Ibu, smg sehat selalu dlm beraktifitas.;;
terimakasih, laporan kami sampaikan kpd @DinasPUPR @satgas_SDA  untuk ditindaklanjuti.;;
"Kegiatan Pemasangan Cover Saluran di Jl. Pitara, Kel. Pancoran Mas. 16/08/2019
cc : @IdrisAShomad @pemkotdepokpic.twitter.com/yHZCc8mTWL";;
"Kegiatan Pemasangan Cover Saluran di Jl. Joglo RT 01/07, Kel. Kukusan, Kec. Beji. 16/08/2019
cc : @IdrisAShomad @pemkotdepokpic.twitter.com/9C1PthdCnC";;
"Kegiatan Membersihkan Sampah di Kali Cabang Tengah (Dpn Permata Depok), Citayam. 16/08/2019
cc : @IdrisAShomad @pemkotdepokpic.twitter.com/H2Ycpxk2KN";;
Bpk/Ibu mhn bantu di cek ya saluran air Jln Barito, Depan Gapura Lamandau 6, Abadijaya kondisinya seperti difoto. Tks;;
"Situasi simpang Sengon lancar 2019 08 16 13:43
@dishubkotadepok
@pemkotdepok
@IdrisAShomad
@Bang_Pradi pic.twitter.com/AK9zkNxXvm";;
"Situasi simpang PLN ramai lancar 2019 08 16 13:23
@dishubkotadepok
@pemkotdepok
@IdrisAShomad
@Bang_Pradi pic.twitter.com/h8zEog45pV";;
"Situasi simpang PAL UI ramai lancar 2019 08 16 13:21
@dishubkotadepok
@pemkotdepok
@IdrisAShomad
@Bang_Pradi pic.twitter.com/OsHE6sd6nI";;
"Situasi simpang Cilodong  lancar 2019 08 16 13:17
@dishubkotadepok
@pemkotdepok
@IdrisAShomad
@Bang_Pradi pic.twitter.com/wzw6nb5UVx";;
"Situasi simpang Ramanda ramai lancar 2019 08 16 13:14
@dishubkotadepok
@pemkotdepok
@IdrisAShomad
@Bang_Pradi pic.twitter.com/F639q91dI2";;
"Situasi simpang Siliwangi  lancar 2019 08 16 13:12
@dishubkotadepok
@pemkotdepok
@IdrisAShomad
@Bang_Pradi pic.twitter.com/Tg9pIKgYIt";;
"Kegiatan Membersihkan Sampah di Kali Cabang Timur, Balai Kota. 16/08/2019
cc : @IdrisAShomad @pemkotdepokpic.twitter.com/KxcKibcdgk";;
"Kegiatan Membersihkan Sampah di Kali Cabang Timur, Detos. 16/08/2019
cc : @IdrisAShomad @pemkotdepokpic.twitter.com/nUVQLd2bVz";;
"Yaelah utk perbaikan trotoar aja hrs nunggu lama banget sih pak @IdrisAShomad pdhal saya berharap segera dibangun banyak fly-over di Depok terutama di jl.Tole Iskandar yg puluhan th macet melulu.
Semangat ya pak walikota! Yuk Kerja..kerja..kerja.";;
"Pengukuhan Anggota Paskibra Kota Depok Tahun 2019
https://www.youtube.com/watch?v=Mw6SeM_g3C4&feature=youtu.be …
#HutNKRI74 #Paskibraka";;
"Situasi simpang Sengon lancar 2019 08 16 08:57
@dishubkotadepok
@pemkotdepok
@IdrisAShomad
@Bang_Pradi pic.twitter.com/V3WDM9zcmn";;
"Situasi simpang PLN ramai lancar 2019 08 16 08:45
@dishubkotadepok
@pemkotdepok
@IdrisAShomad
@Bang_Pradi pic.twitter.com/OkoHPHLvoi";;
"Situasi simpang PAL ramai lancar 2019 08 16 08:48
@dishubkotadepok
@pemkotdepok
@IdrisAShomad
@Bang_Pradi pic.twitter.com/dNoFKechta";;
"Sediih amat jadi warga depok yak. Jalanan macet solusinya cuman dikasih lagu  sekarang trotoar dibenerinnya pankapan insyaAllah kalo inget wkwkwkwkwkwkwk kalah dah sama bekasi.. malu2 aja daaahhhh. 
MALUUUU DAAAHHH GW MAH JADI ORANG DEPOK @IdrisAShomad @pemkotdepok";;
"Situasi simpang Cilodong lancar 2019 08 16 08:42
@dishubkotadepok
@pemkotdepok
@IdrisAShomad
@Bang_Pradi pic.twitter.com/7ajDzhJCcL";;
"Ya mbok beli otak dulu baru beli mobil bagus.

Pak @IdrisAShomad mungkin belom punya CCTV di lampu merah Juanda Depok situ. Saya bantuin fotoin deh pak. @DivHumas_Polripic.twitter.com/OLBzxtWPLS";;
"Situasi simpang Ramanda ramai lancar 2019 08 16 08:37
@dishubkotadepok
@pemkotdepok
@IdrisAShomad
@Bang_Pradi pic.twitter.com/pKXl0FXhQ2";;
"Situasi simpang Siliwangi lancar 2019 08 16 08:35
@dishubkotadepok
@pemkotdepok
@IdrisAShomad
@Bang_Pradi pic.twitter.com/7x6MxaU3gb";;
"https://wartakota.tribunnews.com/2019/08/01/wali-kota-depok-ancam-hentikan-aktivitas-truk-tanah-tol-desari-ini-alasannya ….

Stiap pemimpin akan dimintai pertanggungjawabannya,..(HR Bukhori). Jujurkah pernyataan camat cipayung & KH
@IdrisAShomad ? @sahabatICW @SahabatIdris";;
"https://wartakota.tribunnews.com/2019/08/01/wali-kota-depok-ancam-hentikan-aktivitas-truk-tanah-tol-desari-ini-alasannya …

Setiap Pemimpin akan dimintai pertanggungjawabannya didunia & akhirat. Jujurkah KH @IdrisAShomad ?";;
Dari ngurus KTP, dan pelayan publik lainnya di Depok, perlu ada pembenahan...ngurus KTP di Depok kok 3 bulan jadinya dengan alasan Blangkonya habis....mohon ditingkatkan playanannya suwun @pemkotdepok @IdrisAShomad @ridwankamilhttps://twitter.com/kompascom/status/1162139290412781568 …;;
Untuk ngurus EKTP, di Cipayung, Depok ternyata butuh Waktu minimal 3 bulan karena Blangkonya ga ada..cc.@IdrisAShomad dan pak Gub @ridwankamil ....semoga diperbaiki perencanaannyaa...yaa pak;;
@pemkotdepok @depoknews @Humas_depok @IdrisAShomad mohon info jembatan gantung Citayam dan jembatan gantung oranye Depok memang ditarik retribusi untuk lewat? Ada warga yang menunggu di ujung jembatan yg menarik karcis. Mohon penjelasannya.;;
"Kali Ciliwung harus dikawal ketat. Harus dibuat Tim khusus bersama yang juga melibatkan LSM peduli kali Ciliwung.
#RACnews
@IdrisAShomad
@pemkot
@menujuF1Bogor
@bogor
@ridwankamil
@KangEmil_Jabar
@aniesbaswedan
@KemenPU
@jokowi
@kompasiana
@kompascom
@1greenindonesiahttps://twitter.com/kompascom/status/1161967406631145474 …";;
Sudah di beresin sampahnya, terimakasih banyak ya.;;
Pak walikota Depok @IdrisAShomad @ridwankamil tanaman2 depan ktr walikota Depok gak keurus lho..banyak yg kering..boro2 cantik & subur ;;
"Situasi simpang Siliwangi ramai  lancar 2019 08 15 16:18
@dishubkotadepok
@pemkotdepok
@IdrisAShomad
@Bang_Pradi pic.twitter.com/PxIjyUqbsN";;
"Situasi simpang Ramanda ramai lancar 2019 08 15 16:16
@dishubkotadepok
@pemkotdepok
@IdrisAShomad
@Bang_Pradi pic.twitter.com/T0IZrGfKoY";;
"Situasi simpang Cilodong  lancar 2019 08 15 16:22
@dishubkotadepok
@pemkotdepok
@IdrisAShomad
@Bang_Pradi pic.twitter.com/hdrm81Qd3Z";;
"Situasi simpang PAL lancar 2019 08 15 16:23
@dishubkotadepok
@pemkotdepok
@IdrisAShomad
@Bang_Pradi pic.twitter.com/WZ1kiOZwv1";;
"Situasi simpang PLN lancar 2019 08 15 16:25
@dishubkotadepok
@pemkotdepok
@IdrisAShomad
@Bang_Pradi pic.twitter.com/i4ScfCqHOM";;
"Situasi simpang Sengon ramai  lancar 2019 08 15 16:44
@dishubkotadepok
@pemkotdepok
@IdrisAShomad
@Bang_Pradi pic.twitter.com/iooRaNdxiJ";;
Kegiatan membersihkan sampah kali Laya mainhole Kel. Tugu @IdrisAShomad @danz_depok @depokdiskominfo @humasdepokpic.twitter.com/BMvGZRjaaK;;
Kegiatan membersihkan sampah saluran outlet situ pladen @IdrisAShomad @danz_depok @depokdiskominfo @humasdepokpic.twitter.com/8CkAVd17Jz;;
Kegiatan membersihkan sampah saluran jl. Barito Mandai Kel. Abadi jaya @IdrisAShomad @danz_depok @depokdiskominfo @humasdepokpic.twitter.com/T3NU6grKc4;;
"15/08/2019
Layanan Perpustakaan Keliling di MI Al-Jihad
#salamliterasi
cc: @pemkotdepok @IdrisAShomad @Bang_Pradi @sitichaerijahpic.twitter.com/JIFHU1j0Fc";;
Kegiatan membersihkan sampah kali cabang timur balai kota @IdrisAShomad @danz_depok @depokdiskominfo @humasdepokpic.twitter.com/apsaqOIrwe;;
Kegiatan membersihkan. Sendimen & sampah saluran tersier kali baru Kel. Jatijajar @IdrisAShomad @danz_depok @depokdiskominfo @humasdepokpic.twitter.com/PluUB1Tkd0;;
Kegiatan membersihkan sampah kali cabang tengah jl. Raya citayem @IdrisAShomad @danz_depok @depokdiskominfo @humasdepokpic.twitter.com/zzNWArCzJN;;
Kegiatan membersihkan sampah jeroan hewan qurban saluran SMPN 2 Depok @IdrisAShomad @danz_depok @depokdiskominfo @humasdepokpic.twitter.com/SzeGloKLBv;;
Kegiatan membersihkan sampah saluran Kel. Jatimulya @IdrisAShomad @danz_depok @depokdiskominfo @humasdepokpic.twitter.com/4U8jsLFA8W;;
Kegiatan membersihkan sampah kali cabang teng jl. Raya citayem  @IdrisAShomad @danz_depok @depokdiskominfo @humasdepokpic.twitter.com/v8MJwyV1Rq;;
Keren nich Pak Lurah nya... cepat tanggap pak @IdrisAShomad dan pak @ridwankamil https://www.depoktren.com/2019/08/15/tinjau-jembatan-permata-depok-yang-miring-lurah-mulyadi-usulkan-musrenbang-2020/ …;;
"Situasi simpang Siliwangi ramai  lancar 2019 08 15 11:45
@dishubkotadepok
@pemkotdepok
@IdrisAShomad
@Bang_Pradi pic.twitter.com/7TicLGLdzQ";;
"Situasi simpang Ramanda ramai  lancar 2019 08 15 11:45
@dishubkotadepok
@pemkotdepok
@IdrisAShomad
@Bang_Pradi pic.twitter.com/dbKlr82fE5";;
"Situasi simpang Cilodong  ramai  lancar 2019 08 15 11:50
@dishubkotadepok
@pemkotdepok
@IdrisAShomad
@Bang_Pradi pic.twitter.com/aMsRcC3eHY";;
"Situasi simpang PAL ramai  lancar 2019 08 15 11:51
@dishubkotadepok
@pemkotdepok
@IdrisAShomad
@Bang_Pradi pic.twitter.com/RD0ayzERIO";;
"Situasi simpang PLN ramai  lancar 2019 08 15 11 :53
@dishubkotadepok
@pemkotdepok
@IdrisAShomad
@Bang_Pradi pic.twitter.com/Wg5a4h5BI2";;
"Situasi simpang Sengon ramai  lancar 2019 08 15 12:05
@dishubkotadepok
@pemkotdepok
@IdrisAShomad
@Bang_Pradi pic.twitter.com/FtTLW0BDoZ";;
kaga heran ye bang kita mah @IdrisAShomad;;
"Masa udah 2019 parkir masih dapet seceng alias seribu? Lokasi di Pasar Agung, Depok. Mantap!!!

cc: @IdrisAShomad pic.twitter.com/O7jKQRaqhl";;
Mungkin gegara itu pemprov turun tangan;;
@IdrisAShomad ngecor jalan GDC yg panjangnya cuma 1km aja berbulan2 kaga kelar2 ;;
Yang ngangkut malah sering minjem duit bos.;;
Mungkin biaya angkutnya kurang lancar kali. Jadi petugas yg mengakut sampah di wilayah anda jd malas.;;
@IdrisAShomad mas Idris foto ente terpampang gede d kecamatan Tapos...cm yg jd masalah kaga tuntas2 noh sungai cipaeum sampah Mulu isinye. Buta x camat Nye. maen2 dong k mari;;
baik, laporan disampaikan kepada @dlhk_kotadepok untuk ditindaklanjuti. Aplikasi SIGAP Depok dapat diunduh di https://play.google.com/store/apps/details?id=com.depok.sigap …pic.twitter.com/l0cZ0WFKDQ;;
"Situasi simpang Sengon ramai  lancar 2019 08 15 08:45
@dishubkotadepok
@pemkotdepok
@IdrisAShomad
@Bang_Pradi pic.twitter.com/hm9OT1rjgk";;
"Situasi simpang PLN  ramai lancar 2019 08 15 08:26
@dishubkotadepok
@pemkotdepok
@IdrisAShomad
@Bang_Pradi pic.twitter.com/QQgofUygSP";;
"Situasi simpang PAL UI  ramai lancar 2019 08 15 08:26
@dishubkotadepok
@pemkotdepok
@IdrisAShomad
@Bang_Pradi pic.twitter.com/axIEgjnyw3";;
"Situasi simpang Cilodong  lancar 2019 08 15 08:23
@dishubkotadepok
@pemkotdepok
@IdrisAShomad
@Bang_Pradi pic.twitter.com/PuCOkiQxro";;
"Situasi simpang Ramanda ramai lancar 2019 08 15 08:33
@dishubkotadepok
@pemkotdepok
@IdrisAShomad
@Bang_Pradi pic.twitter.com/F1PLbwGW2g";;
"Situasi simpang Siliwangi  lancar 2019 08 15 08:33
@dishubkotadepok
@pemkotdepok
@IdrisAShomad
@Bang_Pradi pic.twitter.com/ge8cTN8PBB";;
Prihatin yaa perlu perhatian pak @ridwankamil pak @IdrisAShomad @infodepokraya https://www.depoktren.com/2019/08/14/pondasi-terbelah-jembatan-permata-depok-miring-bahayakan-keselamatan-warga/ …;;
"Kebijakan yang Sangat Mulia 
@IdrisAShomad";;
Selamat pak Idriss makasihh Atas support nya untuk mengawal bendera panji gerakan Pramuka nasional :)));;
Kalo masang lagu di lampu merah termasuk buang suara sembarangan gak pak @IdrisAShomad ?? https://twitter.com/republikaonline/status/1161597436730544130 …;;
Kegiatan membersihkan sampah kali cabang timur jl. Pipa gas @IdrisAShomad @danz_depok @depokdiskominfo @humasdepokpic.twitter.com/FPtrck2VkD;;
Kegiatan membersihkan sampah Setu tipar Kel. Mekarsari @IdrisAShomad @danz_depok @depokdiskominfo @humasdepokpic.twitter.com/dIMboXYhC1;;
Kegiatan normalisasi kali jantung Kel. Sukamaju @IdrisAShomad @danz_depok @depokdiskominfo @humasdepokpic.twitter.com/If0pYKVV2R;;
Kegiatan membersihkan sampah & tumbuhan eceng gondok Setu pengarengan jl. Ir H Juanda @IdrisAShomad @danz_depok @depokdiskominfo @humasdepokpic.twitter.com/qYL78OXTfQ;;
Kegiatan membersihkan sampah sendimen kali cabang timur balai kota @IdrisAShomad @danz_depok @depokdiskominfo @humasdepokpic.twitter.com/opPwkAlMFA;;
"Kegiatan perbaikan turap Setu Cilodong 
@IdrisAShomad @danz_depok @depokdiskominfo @humasdepokpic.twitter.com/FBTcFkmy2y";;
Kegiatan membersihkan sampah kali pelayangan Kel. Pondok jaya @IdrisAShomad @danz_depok @depokdiskominfo @humasdepokpic.twitter.com/KHuOumWHS8;;
Kegiatan membersihkan sampah kali Laya mainhole kel. Tugu @IdrisAShomad @danz_depok @depokdiskominfo @humasdepokpic.twitter.com/k7cufzJZlw – at Monster Bike HQ;;
Jalan raya muchtar gang poncol rt 02/07 kapan ya bisa dibagusin lg jalan nya.;;
Bpk/Ibu Pimpinan PUPR depok, bagimana cara agar kami bisa diperbaiki saluran airnya, karena sudah pernah diukur dan di survey yg oleh yg mengatasnamakan dr pemkot depok tp hingga hari ini belum jg terealisasi perbaikan saluran airnya. Jl. Lamandau 6, Abadijaya.;;
"B-) ;-) Satyaku Kudharmakan Dharmaku Kubaktikan. Selamat hari ""Pramuka"" :)pic.twitter.com/V6OjRXgYWI";;
"Kegiatan Membersihkan Sampah dan Tanaman Liar di Setu Pengarengan, Cisalak. 14/08/2019
cc : @IdrisAShomad @pemkotdepokpic.twitter.com/HqAM6EqQRH";;
"Kegiatan Membersihkan Sampah di Setu Tipar, Cimanggis. 14/08/2019
cc : @IdrisAShomad @pemkotdepokpic.twitter.com/RIizLNyW06";;
"Kegiatan Lanjutan Perbaikan Turap di Setu Cilodong. 14/08/2019
cc : @IdrisAShomad @pemkotdepokpic.twitter.com/wwoPHxzCgn";;
"Kegiatan Membersihkan Sampah di Kali Cabang Timur, Balai Kota. 14/08/2019
cc : @IdrisAShomad @pemkotdepokpic.twitter.com/MEWjeWgXrL";;
"Dirgahayu Gerakan Pramuka Ke-58.

""Pramuka merupakan tempat bagi kaum muda untuk Mengabdi dan Berdedikasi bagi Negeri dan Ibu Pertiwi""pic.twitter.com/hy7DZB0Xgt";;
"Kegiatan Lanjutan Pemasangan Cover Saluran di Jl. Nangka, Kel. Sukamaju Baru, Kec. Tapos. 14/08/2019
cc : @IdrisAShomad @pemkotdepokpic.twitter.com/VEzk5gDEiV";;
"Kegiatan Pemeliharaan Jalan di Jl. H. Suhaemi, Kel. Duren Mekar, Kec. Bojong Sari. 14/08/2019
cc : @IdrisAShomad @pemkotdepokpic.twitter.com/kg7uLtFzOu";;
"Kegiatan Pemeloiharaan Jalan yg Amblas di Jl. Keadilan, Kel. Rangkapan Jaya, Kec. Pancoran Mas. 14/08/2019
cc : @IdrisAShomad @pemkotdepokpic.twitter.com/7IsARRLM3J";;
